set,file_name,product_type,product_subgroup,calib_level,size_bytes,data_uri,parent_obsid
JWST,jw02149002001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,384471360,mast:JWST/product/jw02149002001_04102_00001-seg003_nrs2_x1dints.fits,233638026
JWST,jw02149002001_04102_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,384471360,mast:JWST/product/jw02149002001_04102_00001-seg004_nrs2_x1dints.fits,233638026
JWST,jw02149002001_04102_00001-seg006_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,384471360,mast:JWST/product/jw02149002001_04102_00001-seg006_nrs2_x1dints.fits,233638026
JWST,jw02149002001_04102_00001-seg005_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,384471360,mast:JWST/product/jw02149002001_04102_00001-seg005_nrs2_x1dints.fits,233638026
JWST,jw02149002001_04102_00001-seg007_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,384471360,mast:JWST/product/jw02149002001_04102_00001-seg007_nrs2_x1dints.fits,233638026
JWST,jw01274009001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,367464960,mast:JWST/product/jw01274009001_04102_00001-seg001_nrs1_x1dints.fits,234632207
JWST,jw01274009001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,367464960,mast:JWST/product/jw01274009001_04102_00001-seg003_nrs1_x1dints.fits,234632207
JWST,jw01274009001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,367464960,mast:JWST/product/jw01274009001_04102_00001-seg002_nrs1_x1dints.fits,234632207
JWST,jw02158001001_04103_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04103_00001-seg002_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04102_00001-seg002_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04101_00001-seg002_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04103_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04103_00001-seg001_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312575040,mast:JWST/product/jw02158001001_04101_00001-seg003_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04102_00001-seg001_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04103_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312575040,mast:JWST/product/jw02158001001_04103_00001-seg003_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312575040,mast:JWST/product/jw02158001001_04102_00001-seg003_nrs1_x1dints.fits,233650011
JWST,jw02158001001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,312756480,mast:JWST/product/jw02158001001_04101_00001-seg001_nrs1_x1dints.fits,233650011
JWST,jw01353003001_04101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353003001_04101_00001-seg001_nrs2_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353003001_04101_00001-seg002_nrs2_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353003001_04101_00001-seg003_nrs2_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,41990400,mast:JWST/product/jw01353003001_04101_00001-seg004_nrs2_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353003001_04101_00001-seg003_nrs1_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353003001_04101_00001-seg001_nrs1_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26115840,mast:JWST/product/jw01353003001_04101_00001-seg004_nrs1_x1dints.fits,233644589
JWST,jw01353003001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353003001_04101_00001-seg002_nrs1_x1dints.fits,233644589
JWST,jw01353004001_04101_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26115840,mast:JWST/product/jw01353004001_04101_00001-seg004_nrs1_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353004001_04101_00001-seg002_nrs1_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353004001_04101_00001-seg001_nrs2_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,41990400,mast:JWST/product/jw01353004001_04101_00001-seg004_nrs2_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353004001_04101_00001-seg003_nrs2_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353004001_04101_00001-seg003_nrs1_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,26294400,mast:JWST/product/jw01353004001_04101_00001-seg001_nrs1_x1dints.fits,233644270
JWST,jw01353004001_04101_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,42275520,mast:JWST/product/jw01353004001_04101_00001-seg002_nrs2_x1dints.fits,233644270
JWST,jw01312003001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,27875520,mast:JWST/product/jw01312003001_04102_00001-seg003_nrs1_x1dints.fits,233595401
JWST,jw01312003001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,30193920,mast:JWST/product/jw01312003001_04102_00001-seg001_nrs1_x1dints.fits,233595401
JWST,jw01312003001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,44856000,mast:JWST/product/jw01312003001_04102_00001-seg002_nrs2_x1dints.fits,233595401
JWST,jw01312003001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,27875520,mast:JWST/product/jw01312003001_04102_00001-seg002_nrs1_x1dints.fits,233595401
JWST,jw01312003001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,48588480,mast:JWST/product/jw01312003001_04102_00001-seg001_nrs2_x1dints.fits,233595401
JWST,jw01312003001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,44856000,mast:JWST/product/jw01312003001_04102_00001-seg003_nrs2_x1dints.fits,233595401
JWST,jw01331003001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317289600,mast:JWST/product/jw01331003001_04101_00001-seg002_nrs1_x1dints.fits,233595615
JWST,jw01331003001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01331003001_04101_00001-seg001_nrs1_x1dints.fits,233595615
JWST,jw01331001001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317289600,mast:JWST/product/jw01331001001_04101_00001-seg002_nrs1_x1dints.fits,233595071
JWST,jw01331001001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01331001001_04101_00001-seg001_nrs1_x1dints.fits,233595071
JWST,jw02159001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,192551040,mast:JWST/product/jw02159001001_04102_00001-seg002_nrs1_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,192551040,mast:JWST/product/jw02159001001_04102_00001-seg001_nrs1_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,309893760,mast:JWST/product/jw02159001001_04102_00001-seg001_nrs2_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,309893760,mast:JWST/product/jw02159001001_04102_00001-seg002_nrs2_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,192551040,mast:JWST/product/jw02159001001_04102_00001-seg003_nrs1_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,192015360,mast:JWST/product/jw02159001001_04102_00001-seg004_nrs1_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,309893760,mast:JWST/product/jw02159001001_04102_00001-seg003_nrs2_x1dints.fits,233634593
JWST,jw02159001001_04102_00001-seg004_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,309032640,mast:JWST/product/jw02159001001_04102_00001-seg004_nrs2_x1dints.fits,233634593
JWST,jw02334002001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,340871040,mast:JWST/product/jw02334002001_04102_00001-seg002_nrs2_x1dints.fits,233637677
JWST,jw02334002001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,227594880,mast:JWST/product/jw02334002001_04102_00001-seg002_nrs1_x1dints.fits,233637677
JWST,jw02334002001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,342593280,mast:JWST/product/jw02334002001_04102_00001-seg001_nrs2_x1dints.fits,233637677
JWST,jw02334002001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,228744000,mast:JWST/product/jw02334002001_04102_00001-seg001_nrs1_x1dints.fits,233637677
JWST,jw01981053001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01981053001_04101_00001-seg002_nrs1_x1dints.fits,234367124
JWST,jw01981053001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,320492160,mast:JWST/product/jw01981053001_04101_00001-seg001_nrs1_x1dints.fits,234367124
JWST,jw02319003001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,242487360,mast:JWST/product/jw02319003001_04102_00001-seg002_nrs1_x1dints.fits,233595466
JWST,jw02319003001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,248123520,mast:JWST/product/jw02319003001_04102_00001-seg001_nrs1_x1dints.fits,233595466
JWST,jw01312104001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,33600960,mast:JWST/product/jw01312104001_04102_00001-seg001_nrs1_x1dints.fits,233637815
JWST,jw01312104001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,54037440,mast:JWST/product/jw01312104001_04102_00001-seg001_nrs2_x1dints.fits,233637815
JWST,jw01312104001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,54037440,mast:JWST/product/jw01312104001_04102_00001-seg002_nrs2_x1dints.fits,233637815
JWST,jw01312104001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,33422400,mast:JWST/product/jw01312104001_04102_00001-seg003_nrs1_x1dints.fits,233637815
JWST,jw01312104001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,53749440,mast:JWST/product/jw01312104001_04102_00001-seg003_nrs2_x1dints.fits,233637815
JWST,jw01312104001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,33600960,mast:JWST/product/jw01312104001_04102_00001-seg002_nrs1_x1dints.fits,233637815
JWST,jw01331104001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01331104001_04101_00001-seg001_nrs1_x1dints.fits,233637651
JWST,jw01331104001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317289600,mast:JWST/product/jw01331104001_04101_00001-seg002_nrs1_x1dints.fits,233637651
JWST,jw02334001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,119669760,mast:JWST/product/jw02334001001_04102_00001-seg002_nrs1_x1dints.fits,233637671
JWST,jw02334001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,119669760,mast:JWST/product/jw02334001001_04102_00001-seg001_nrs1_x1dints.fits,233637671
JWST,jw02334001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,192579840,mast:JWST/product/jw02334001001_04102_00001-seg001_nrs2_x1dints.fits,233637671
JWST,jw02334001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,192579840,mast:JWST/product/jw02334001001_04102_00001-seg002_nrs2_x1dints.fits,233637671
JWST,jw02319001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,191868480,mast:JWST/product/jw02319001001_04102_00001-seg002_nrs1_x1dints.fits,233595453
JWST,jw02319001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,190226880,mast:JWST/product/jw02319001001_04102_00001-seg003_nrs1_x1dints.fits,233595453
JWST,jw02319001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,191868480,mast:JWST/product/jw02319001001_04102_00001-seg001_nrs1_x1dints.fits,233595453
JWST,jw01935002001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,184259520,mast:JWST/product/jw01935002001_04102_00001-seg003_nrs1_x1dints.fits,233595136
JWST,jw01935002001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,186261120,mast:JWST/product/jw01935002001_04102_00001-seg002_nrs1_x1dints.fits,233595136
JWST,jw01935002001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,186261120,mast:JWST/product/jw01935002001_04102_00001-seg001_nrs1_x1dints.fits,233595136
JWST,jw01331002001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01331002001_04101_00001-seg001_nrs1_x1dints.fits,233637653
JWST,jw01331002001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317289600,mast:JWST/product/jw01331002001_04101_00001-seg002_nrs1_x1dints.fits,233637653
JWST,jw02420003001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,488856960,mast:JWST/product/jw02420003001_04101_00001-seg001_nrs1_x1dints.fits,233637994
JWST,jw02420003001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,474048000,mast:JWST/product/jw02420003001_04101_00001-seg002_nrs1_x1dints.fits,233637994
JWST,jw02420004001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,488856960,mast:JWST/product/jw02420004001_04101_00001-seg001_nrs1_x1dints.fits,233637777
JWST,jw02420004001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,474048000,mast:JWST/product/jw02420004001_04101_00001-seg002_nrs1_x1dints.fits,233637777
JWST,jw02319102001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,185310720,mast:JWST/product/jw02319102001_04102_00001-seg003_nrs1_x1dints.fits,233595460
JWST,jw02319102001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,185310720,mast:JWST/product/jw02319102001_04102_00001-seg002_nrs1_x1dints.fits,233595460
JWST,jw02319102001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,186949440,mast:JWST/product/jw02319102001_04102_00001-seg001_nrs1_x1dints.fits,233595460
JWST,jw02327001001_03101_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,1558080,mast:JWST/product/jw02327001001_03101_00001-seg004_nrs1_x1dints.fits,233498736
JWST,jw02327001001_03101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,1558080,mast:JWST/product/jw02327001001_03101_00001-seg002_nrs1_x1dints.fits,233498736
JWST,jw02327001001_03101_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,1558080,mast:JWST/product/jw02327001001_03101_00001-seg003_nrs1_x1dints.fits,233498736
JWST,jw02327001001_03101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,1558080,mast:JWST/product/jw02327001001_03101_00001-seg001_nrs1_x1dints.fits,233498736
JWST,jw02327001001_03101_00001-seg006_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,829440,mast:JWST/product/jw02327001001_03101_00001-seg006_nrs1_x1dints.fits,233498736
JWST,jw02327001001_03101_00001-seg005_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,1558080,mast:JWST/product/jw02327001001_03101_00001-seg005_nrs1_x1dints.fits,233498736
JWST,jw01981051001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,320492160,mast:JWST/product/jw01981051001_04101_00001-seg001_nrs1_x1dints.fits,234366373
JWST,jw01981051001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,317471040,mast:JWST/product/jw01981051001_04101_00001-seg002_nrs1_x1dints.fits,234366373
JWST,jw02062003001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg001_nrs1_x1dints.fits,233641377
JWST,jw02062003001_04102_00001-seg004_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg004_nrs1_x1dints.fits,233641377
JWST,jw02062003001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg003_nrs1_x1dints.fits,233641377
JWST,jw02062003001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg002_nrs1_x1dints.fits,233641377
JWST,jw02062003001_04102_00001-seg006_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg006_nrs1_x1dints.fits,233641377
JWST,jw02062003001_04102_00001-seg005_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,269421120,mast:JWST/product/jw02062003001_04102_00001-seg005_nrs1_x1dints.fits,233641377
JWST,jw02372001001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,339724800,mast:JWST/product/jw02372001001_04102_00001-seg002_nrs2_x1dints.fits,233647234
JWST,jw02372001001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,338578560,mast:JWST/product/jw02372001001_04102_00001-seg003_nrs2_x1dints.fits,233647234
JWST,jw02372001001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,225898560,mast:JWST/product/jw02372001001_04102_00001-seg003_nrs1_x1dints.fits,233647234
JWST,jw02372001001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,226664640,mast:JWST/product/jw02372001001_04102_00001-seg001_nrs1_x1dints.fits,233647234
JWST,jw02372001001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,339724800,mast:JWST/product/jw02372001001_04102_00001-seg001_nrs2_x1dints.fits,233647234
JWST,jw02372001001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,226664640,mast:JWST/product/jw02372001001_04102_00001-seg002_nrs1_x1dints.fits,233647234
JWST,jw01981023001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,157446720,mast:JWST/product/jw01981023001_04102_00001-seg002_nrs1_x1dints.fits,234284554
JWST,jw01981023001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,158175360,mast:JWST/product/jw01981023001_04102_00001-seg001_nrs1_x1dints.fits,234284554
JWST,jw02372007001_04102_00001-seg003_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,199751040,mast:JWST/product/jw02372007001_04102_00001-seg003_nrs2_x1dints.fits,233595537
JWST,jw02372007001_04102_00001-seg001_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,200036160,mast:JWST/product/jw02372007001_04102_00001-seg001_nrs2_x1dints.fits,233595537
JWST,jw02372007001_04102_00001-seg002_nrs2_x1dints.fits,SCIENCE,X1DINTS,2,199751040,mast:JWST/product/jw02372007001_04102_00001-seg002_nrs2_x1dints.fits,233595537
JWST,jw02372007001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,124024320,mast:JWST/product/jw02372007001_04102_00001-seg002_nrs1_x1dints.fits,233595537
JWST,jw02372007001_04102_00001-seg003_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,124024320,mast:JWST/product/jw02372007001_04102_00001-seg003_nrs1_x1dints.fits,233595537
JWST,jw02372007001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,124202880,mast:JWST/product/jw02372007001_04102_00001-seg001_nrs1_x1dints.fits,233595537
JWST,jw01981024001_04102_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,176022720,mast:JWST/product/jw01981024001_04102_00001-seg001_nrs1_x1dints.fits,234356117
JWST,jw01981024001_04102_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,176022720,mast:JWST/product/jw01981024001_04102_00001-seg002_nrs1_x1dints.fits,234356117
JWST,jw02420005001_04101_00001-seg002_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,308646720,mast:JWST/product/jw02420005001_04101_00001-seg002_nrs1_x1dints.fits,233637998
JWST,jw02420005001_04101_00001-seg001_nrs1_x1dints.fits,SCIENCE,X1DINTS,2,308646720,mast:JWST/product/jw02420005001_04101_00001-seg001_nrs1_x1dints.fits,233637998
JWST,jw02327-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,2915,mast:JWST/product/jw02327-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233498736
JWST,jw02327-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,8331840,mast:JWST/product/jw02327-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233498736
JWST,jw01331-o001_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,SCIENCE,WHTLT,3,579685,mast:JWST/product/jw01331-o001_t001_nirspec_clear-prism-s1600a1-sub512_whtlt.ecsv,233595071
JWST,jw01331-o001_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,SCIENCE,X1DINTS,3,634711680,mast:JWST/product/jw01331-o001_t001_nirspec_clear-prism-s1600a1-sub512_x1dints.fits,233595071
JWST,jw01935-o002_t003_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,169266,mast:JWST/product/jw01935-o002_t003_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233595136
JWST,jw01935-o002_t003_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,556675200,mast:JWST/product/jw01935-o002_t003_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233595136
JWST,jw01312-o003_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,53494,mast:JWST/product/jw01312-o003_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233595401
JWST,jw01312-o003_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,223940160,mast:JWST/product/jw01312-o003_t001_nirspec_f290lp-g395h-s1600a1-sub2048_x1dints.fits,233595401
JWST,jw02319-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,177048,mast:JWST/product/jw02319-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233595453
JWST,jw02319-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,573854400,mast:JWST/product/jw02319-o001_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233595453
JWST,jw02319-o102_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,172030,mast:JWST/product/jw02319-o102_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233595460
JWST,jw02319-o102_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,557464320,mast:JWST/product/jw02319-o102_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233595460
JWST,jw02319-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,151717,mast:JWST/product/jw02319-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_whtlt.ecsv,233595466
JWST,jw02319-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,SCIENCE,X1DINTS,3,490567680,mast:JWST/product/jw02319-o003_t001_nirspec_f290lp-g395m-s1600a1-sub2048_x1dints.fits,233595466
JWST,jw02372-o007_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,SCIENCE,WHTLT,3,231289,mast:JWST/product/jw02372-o007_t001_nirspec_f290lp-g395h-s1600a1-sub2048_whtlt.ecsv,233595537
